"leaid","neighbor_leaid"
"4810470","4815330"
"4810470","4836960"
"4810470","4816380"
"4836960","4818540"
"4836960","4815330"
"4836960","4810470"
"4817730","4812990"
"4817730","4843650"
"4817730","4811070"
"4817730","4843720"
"4817730","4826250"
"4817730","4815930"
"4820370","4830870"
"4820370","4830950"
"4820370","4834500"
"4820370","4834630"
"4830950","4839390"
"4830950","4830870"
"4830950","4821330"
"4830950","4820370"
"4830950","4834630"
"4830950","4834140"
"4835340","4811340"
"4835340","4834500"
"4835340","4844800"
"4835340","4841280"
"4835340","4834630"
"4812180","4818810"
"4812180","4824930"
"4812180","4828920"
"4812180","4800011"
"4812180","4815910"
"4814310","4820960"
"4814310","4820850"
"4814310","4825890"
"4814310","4821390"
"4814310","4824930"
"4814310","4800011"
"4814310","4821540"
"4814310","4825230"
"4814310","4837200"
"4821390","4807780"
"4821390","4842900"
"4821390","4820960"
"4821390","4820850"
"4821390","4827630"
"4821390","4814310"
"4821390","4844800"
"4821390","4811460"
"4821750","4841430"
"4821750","4820790"
"4821750","4830570"
"4830570","4808280"
"4830570","4836570"
"4830570","4836510"
"4830570","4841430"
"4830570","4820790"
"4830570","4818000"
"4830570","4821750"
"4809280","4831320"
"4809280","4814450"
"4809280","4814550"
"4809280","4815810"
"4809280","4814070"
"4843470","4811640"
"4843470","4812060"
"4843470","4845600"
"4843470","4827510"
"4843470","4813650"
"4843470","4846230"
"4843470","4843920"
"4831230","4826850"
"4831230","4818060"
"4831230","4826340"
"4831230","4828620"
"4831230","4818180"
"4839930","4829670"
"4839930","4823100"
"4839930","4818180"
"4839930","4831040"
"4843800","4829670"
"4843800","4823100"
"4843800","4834860"
"4844960","4818060"
"4844960","4830250"
"4844960","4817390"
"4844960","4818180"
"4844960","4835910"
"4813050","4835100"
"4813050","4816230"
"4813050","4827300"
"4813050","4815210"
"4813050","4824420"
"4816230","4835100"
"4816230","4819170"
"4816230","4813050"
"4816230","4826670"
"4816230","4830390"
"4816230","4819560"
"4816230","4815510"
"4816230","4820340"
"4816230","4824420"
"4816230","4837020"
"4816230","4816860"
"4816230","4821420"
"4816230","4823250"
"4816230","4817640"
"4840620","4812460"
"4840620","4840770"
"4840620","4807350"
"4840620","4811790"
"4840620","4832190"
"4840620","4811280"
"4840770","4812460"
"4840770","4840620"
"4840770","4820640"
"4840770","4812240"
"4840770","4817130"
"4840770","4811280"
"4837470","4808400"
"4837470","4830340"
"4837470","4840650"
"4837470","4822260"
"4837470","4823040"
"4837470","4837860"
"4837470","4838040"
"4837470","4842030"
"4837470","4843110"
"4814580","4821960"
"4814580","4845630"
"4814580","4842870"
"4814580","4838400"
"4814580","4812510"
"4809780","4839450"
"4809780","4845670"
"4809780","4816710"
"4809780","4840080"
"4809780","4842930"
"4835580","4845630"
"4835580","4816710"
"4835580","4840080"
"4835580","4838400"
"4838400","4821960"
"4838400","4845630"
"4838400","4823670"
"4838400","4840080"
"4838400","4814580"
"4838400","4835580"
"4843140","4810800"
"4843140","4810590"
"4843140","4827210"
"4843140","4845670"
"4834920","4839180"
"4834920","4808910"
"4834920","4813290"
"4834920","4836000"
"4834920","4821960"
"4834920","4842870"
"4834920","4816740"
"4834920","4812510"
"4834920","4843860"
"4816380","4820040"
"4816380","4815330"
"4816380","4830420"
"4816380","4812360"
"4816380","4823730"
"4816380","4828800"
"4816380","4846470"
"4816380","4810470"
"4816380","4815120"
"4830720","4815330"
"4830720","4818940"
"4830720","4825530"
"4838900","4811070"
"4838900","4814920"
"4838900","4800003"
"4838900","4840800"
"4833360","4843350"
"4833360","4829400"
"4833360","4842060"
"4833360","4840350"
"4833360","4812420"
"4824930","4820960"
"4824930","4812180"
"4824930","4814310"
"4824930","4800011"
"4824930","4815910"
"4824930","4825230"
"4828920","4818810"
"4828920","4825500"
"4828920","4830600"
"4828920","4808700"
"4828920","4812180"
"4828920","4813230"
"4828920","4844010"
"4828920","4821420"
"4828920","4800011"
"4815400","4812990"
"4815400","4843650"
"4815400","4829940"
"4815400","4817100"
"4815400","4813710"
"4815400","4834470"
"4815400","4819820"
"4841520","4848143"
"4841520","4810620"
"4841520","4827600"
"4841520","4823760"
"4841520","4817580"
"4841520","4831410"
"4841520","4842720"
"4841520","4823070"
"4827450","4816410"
"4827450","4822380"
"4827450","4816920"
"4827450","4823880"
"4827450","4808190"
"4818060","4831230"
"4818060","4844960"
"4818060","4826340"
"4818060","4830250"
"4818060","4818180"
"4826340","4831230"
"4826340","4818060"
"4826340","4830250"
"4826340","4828620"
"4826340","4826040"
"4826340","4839360"
"4829670","4839930"
"4829670","4843800"
"4829670","4823100"
"4829670","4834860"
"4829670","4818180"
"4830250","4844960"
"4830250","4818060"
"4830250","4826340"
"4830250","4826040"
"4830250","4835910"
"4830250","4839330"
"4809450","4816410"
"4809450","4814280"
"4809450","4817070"
"4809450","4815750"
"4809450","4808190"
"4809450","4821150"
"4809450","4826190"
"4813620","4811040"
"4813620","4807500"
"4813620","4816200"
"4813620","4822680"
"4813620","4845840"
"4813620","4842570"
"4813620","4817610"
"4813620","4843980"
"4813620","4835570"
"4823850","4809090"
"4823850","4827540"
"4823850","4834800"
"4823850","4816180"
"4815120","4829190"
"4815120","4830420"
"4815120","4823730"
"4815120","4831620"
"4815120","4821810"
"4815120","4809150"
"4815120","4816380"
"4838360","4807980"
"4838360","4832610"
"4838360","4824590"
"4838360","4816080"
"4838360","4826700"
"4838360","4840500"
"4838360","4822970"
"4843230","4832610"
"4843230","4812060"
"4843230","4808730"
"4843230","4845600"
"4843230","4812870"
"4843230","4824590"
"4843230","4845150"
"4844940","4807980"
"4844940","4813500"
"4844940","4817460"
"4844940","4832090"
"4844940","4825470"
"4825980","4839180"
"4825980","4816500"
"4825980","4816740"
"4825980","4835310"
"4825980","4840470"
"4813800","4810990"
"4813800","4824530"
"4813800","4811340"
"4813800","4808100"
"4816500","4833180"
"4816500","4834260"
"4816500","4811340"
"4816500","4811010"
"4816500","4808100"
"4816500","4825980"
"4816500","4835310"
"4816500","4840470"
"4825920","4810170"
"4825920","4822410"
"4825920","4840230"
"4825920","4813530"
"4825920","4844580"
"4825920","4845000"
"4844580","4812090"
"4844580","4810170"
"4844580","4841340"
"4844580","4846440"
"4844580","4840230"
"4844580","4825920"
"4844580","4825710"
"4845000","4810170"
"4845000","4822410"
"4845000","4822380"
"4845000","4823880"
"4845000","4825920"
"4833960","4828530"
"4833960","4841400"
"4833960","4822740"
"4833960","4842780"
"4838280","4841400"
"4838280","4822740"
"4838280","4822260"
"4838280","4800006"
"4841400","4808400"
"4841400","4828530"
"4841400","4833960"
"4841400","4838280"
"4841400","4822740"
"4841400","4822260"
"4822740","4825870"
"4822740","4831970"
"4822740","4822020"
"4822740","4833960"
"4822740","4838280"
"4822740","4841400"
"4822740","4842780"
"4822740","4800006"
"4809390","4811550"
"4809390","4811700"
"4809390","4829520"
"4809390","4839210"
"4809390","4814550"
"4809390","4815810"
"4827780","4810170"
"4827780","4815300"
"4827780","4827120"
"4827780","4822380"
"4827780","4833690"
"4827780","4821090"
"4827780","4840020"
"4827780","4814520"
"4827780","4821900"
"4833690","4827780"
"4833690","4814520"
"4833690","4821900"
"4821090","4827780"
"4821090","4840020"
"4821090","4814520"
"4808520","4820610"
"4808520","4814400"
"4808520","4843760"
"4808520","4813960"
"4808520","4807380"
"4808520","4845040"
"4808520","4823280"
"4808520","4845720"
"4824480","4830780"
"4824480","4829580"
"4824480","4815480"
"4824480","4823280"
"4824480","4821540"
"4807650","4846590"
"4807650","4821450"
"4807650","4836360"
"4807650","4830930"
"4807650","4843920"
"4807650","4836300"
"4830810","4816020"
"4830810","4841820"
"4830810","4836360"
"4830810","4828020"
"4817610","4834230"
"4817610","4839150"
"4817610","4822680"
"4817610","4835560"
"4817610","4835890"
"4817610","4841670"
"4817610","4841580"
"4817610","4813620"
"4817610","4841910"
"4817610","4835570"
"4821600","4811490"
"4821600","4838700"
"4821600","4837380"
"4821600","4844710"
"4821600","4830750"
"4821600","4844040"
"4825800","4843720"
"4825800","4838430"
"4827000","4817190"
"4827000","4843680"
"4827000","4833240"
"4827000","4843720"
"4827000","4838430"
"4827000","4800003"
"4838430","4843680"
"4838430","4816140"
"4838430","4843720"
"4838430","4825800"
"4838430","4827000"
"4838430","4834470"
"4819020","4835550"
"4819020","4835190"
"4819020","4825140"
"4821060","4815960"
"4821060","4846620"
"4821060","4844310"
"4821060","4832740"
"4821060","4839690"
"4821060","4831560"
"4821060","4840110"
"4821060","4827870"
"4821060","4828590"
"4827300","4833180"
"4827300","4820010"
"4827300","4826430"
"4827300","4835100"
"4827300","4821660"
"4827300","4813050"
"4827300","4816740"
"4827300","4808670"
"4827300","4827720"
"4827300","4815210"
"4816740","4833180"
"4816740","4820010"
"4816740","4839180"
"4816740","4808910"
"4816740","4826430"
"4816740","4836000"
"4816740","4834920"
"4816740","4825980"
"4816740","4827300"
"4816740","4835310"
"4816740","4808670"
"4816740","4827720"
"4835310","4833180"
"4835310","4825980"
"4835310","4816500"
"4835310","4816740"
"4837500","4811550"
"4837500","4837080"
"4837500","4827930"
"4837500","4839210"
"4837500","4811110"
"4827930","4837500"
"4827930","4839210"
"4827930","4800007"
"4827930","4811110"
"4809410","4807530"
"4809410","4817550"
"4809410","4837440"
"4809410","4829400"
"4809410","4833720"
"4809410","4812420"
"4845040","4820610"
"4845040","4807380"
"4845040","4831620"
"4845040","4809150"
"4845040","4808520"
"4845040","4834560"
"4845040","4814970"
"4845040","4826280"
"4816320","4819500"
"4816320","4810830"
"4829910","4824730"
"4829910","4808880"
"4829910","4827540"
"4815480","4824480"
"4815480","4823280"
"4815480","4810650"
"4815480","4821540"
"4834560","4807380"
"4834560","4812360"
"4834560","4823730"
"4834560","4828800"
"4834560","4831620"
"4834560","4845040"
"4823280","4830780"
"4823280","4807380"
"4823280","4812360"
"4823280","4808520"
"4823280","4824480"
"4823280","4815480"
"4823280","4845720"
"4823280","4810650"
"4845720","4814400"
"4845720","4830300"
"4845720","4831380"
"4845720","4825890"
"4845720","4808520"
"4845720","4823280"
"4845720","4810650"
"4831560","4844310"
"4831560","4819280"
"4831560","4822120"
"4831560","4821060"
"4831560","4840110"
"4842000","4848285"
"4842000","4844250"
"4842000","4846620"
"4842000","4822120"
"4842000","4818890"
"4842000","4840110"
"4840110","4848285"
"4840110","4844250"
"4840110","4846620"
"4840110","4822120"
"4840110","4821060"
"4840110","4831560"
"4840110","4842000"
"4831500","4800001"
"4831500","4830180"
"4831500","4800002"
"4831500","4834380"
"4831500","4819440"
"4831500","4843400"
"4831500","4822020"
"4831500","4833900"
"4814920","4815690"
"4814920","4838900"
"4814920","4840800"
"4814920","4842420"
"4800003","4817190"
"4800003","4811070"
"4800003","4833240"
"4800003","4838900"
"4800003","4827000"
"4800003","4840800"
"4800003","4825020"
"4839750","4808280"
"4839750","4839600"
"4839750","4816770"
"4839750","4828140"
"4839750","4825790"
"4814760","4835820"
"4814760","4817580"
"4814760","4810380"
"4814760","4840170"
"4814760","4821990"
"4814760","4831920"
"4814760","4846770"
"4814760","4816440"
"4823070","4822230"
"4823070","4817580"
"4823070","4842720"
"4823070","4824360"
"4823070","4841520"
"4829520","4837230"
"4829520","4817790"
"4829520","4810380"
"4829520","4811700"
"4829520","4809390"
"4829520","4840170"
"4829520","4815810"
"4829520","4816440"
"4819350","4840920"
"4819350","4817850"
"4819350","4835550"
"4819350","4826310"
"4819350","4835190"
"4819350","4841610"
"4841610","4835550"
"4841610","4826310"
"4841610","4832740"
"4841610","4839690"
"4841610","4819350"
"4841610","4825140"
"4823010","4812810"
"4823010","4807500"
"4823010","4817160"
"4823010","4819980"
"4823010","4844370"
"4823010","4845840"
"4823010","4843980"
"4843980","4807500"
"4843980","4845840"
"4843980","4813620"
"4843980","4823010"
"4834500","4830870"
"4834500","4820370"
"4834500","4835340"
"4834500","4844800"
"4834500","4834630"
"4844800","4807780"
"4844800","4830870"
"4844800","4809200"
"4844800","4835340"
"4844800","4821390"
"4844800","4834500"
"4844800","4811460"
"4844800","4841280"
"4811460","4827630"
"4811460","4830870"
"4811460","4821390"
"4811460","4844800"
"4841280","4809200"
"4841280","4834260"
"4841280","4811340"
"4841280","4811010"
"4841280","4835340"
"4841280","4844800"
"4812540","4811250"
"4812540","4837900"
"4812540","4822830"
"4812540","4819740"
"4812540","4812640"
"4822500","4824730"
"4822500","4833840"
"4822500","4822170"
"4822500","4829160"
"4822500","4832460"
"4844670","4818480"
"4844670","4829160"
"4844670","4825110"
"4830360","4836570"
"4830360","4815690"
"4830360","4838700"
"4830360","4844710"
"4830360","4814010"
"4830360","4839510"
"4840170","4810380"
"4840170","4814760"
"4840170","4829520"
"4840170","4816440"
"4825660","4812220"
"4825660","4809860"
"4825660","4838580"
"4825660","4815240"
"4825660","4819320"
"4825660","4820500"
"4825660","4826640"
"4837900","4811730"
"4837900","4811250"
"4837900","4829130"
"4837900","4845330"
"4837900","4813920"
"4837900","4812540"
"4837900","4843260"
"4837900","4812640"
"4837900","4837710"
"4809540","4842630"
"4809540","4838580"
"4809540","4823370"
"4809540","4821590"
"4809540","4837590"
"4809540","4837710"
"4809540","4824600"
"4809860","4825660"
"4809860","4838580"
"4809860","4831290"
"4809860","4843260"
"4809860","4823370"
"4809860","4842330"
"4809860","4807470"
"4809860","4820500"
"4838580","4825660"
"4838580","4809540"
"4838580","4809860"
"4838580","4823370"
"4838580","4819320"
"4838580","4824600"
"4841910","4835890"
"4841910","4841670"
"4841910","4817610"
"4841910","4821930"
"4840800","4815690"
"4840800","4838900"
"4840800","4814920"
"4840800","4800003"
"4840800","4839510"
"4840800","4825020"
"4840800","4830210"
"4843320","4840290"
"4843320","4822650"
"4843320","4822350"
"4843320","4832220"
"4843320","4825950"
"4846410","4832700"
"4846410","4807680"
"4846410","4811220"
"4846410","4842780"
"4846410","4821360"
"4842780","4831970"
"4842780","4832700"
"4842780","4807680"
"4842780","4833630"
"4842780","4839780"
"4842780","4828530"
"4842780","4833960"
"4842780","4822740"
"4842780","4846410"
"4825950","4840290"
"4825950","4822650"
"4825950","4827890"
"4825950","4843320"
"4825950","4835070"
"4825140","4832880"
"4825140","4846650"
"4825140","4825440"
"4825140","4835550"
"4825140","4835190"
"4825140","4842690"
"4825140","4832740"
"4825140","4838310"
"4825140","4819020"
"4825140","4841610"
"4840740","4840920"
"4840740","4840950"
"4840740","4828650"
"4840740","4835520"
"4835520","4840920"
"4835520","4816950"
"4835520","4832130"
"4835520","4824960"
"4835520","4835190"
"4835520","4828650"
"4835520","4840740"
"4835520","4813710"
"4840020","4822380"
"4840020","4842210"
"4840020","4827780"
"4840020","4821090"
"4840020","4814520"
"4840020","4814370"
"4833030","4824240"
"4833030","4832910"
"4833030","4811790"
"4833030","4828710"
"4808670","4833180"
"4808670","4827300"
